optionid,productid,catalogid,category_id,featurecaption,featuretype,featurerequired,sorting,url,info,featureid,featurename,featureprice,sorting,partnumber,imagepath,selected,hidden,optcatalogid,qty,thumbpath,colorcode
"1452","HD-246","302","0","Cable Lengths","Radio","1","2","","","6096","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6097","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1450","HD-246","302","0","Cameras","DropImage","1","0","","","6087","2 x HD-5417 2K Weatherproof Bullet Cameras with IR","0","0","-BH","assets/images/Products/Cameras/HDB-5212/HDB-5212-2_thumb.jpg","1","0","0","1",,
,,,,,,,,,,"6088","2 x HD-4417 2K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-4110/HD-4110_1_500x333.jpg","0","0","0","1",,
,,,,,,,,,,"6089","2 x HD-8417 2K Turret Cameras with Infrared","0","2","-TH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1453","HD-246","302","0","PoE Switch","Radio","1","3","","","6098","4-Port PoE Switch (100Mbps)","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6099","4-Port PoE Switch (1Gbps)","50","1","+PoEGB",,"0","0","0","1",,
"1451","HD-246","302","0","Recording","DropImage","1","1","","","6090","AVM Lite Software (7-Days Rolling Recording)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6091","AVM Software (4-IP Licenses)","200","1","+AVM4","assets/images/Products/AVM/Video_DVD_250x250.jpg","0","0","0","1",,
,,,,,,,,,,"6092","MicroNVR (1TB) + 4 Licenses","1199","2","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6093","MicroNVR (2TB) + 4 Licenses","1299","3","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6094","MicroNVR (4TB) + 4 Licenses","1399","4","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6095","MicroNVR Platinum (4TB) + 4 Licenses","1799","5","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1460","HD-286","303","0","Cable Lengths","Radio","1","2","","","6123","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6124","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1458","HD-286","303","0","Cameras","DropImage","1","0","","","6114","2 x HD-5817 4K Weatherproof Bullet Cameras with IR","0","0","-BH","assets/images/Products/Cameras/HDB-5212/HDB-5212-2_thumb.jpg","1","0","0","1",,
,,,,,,,,,,"6115","2 x HD-5817 4K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-4110/HD-4110_1_500x333.jpg","0","0","0","1",,
,,,,,,,,,,"6116","2 x HD-8817 4K Turret Cameras with Infrared","0","2","-TH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1461","HD-286","303","0","PoE Switch","Radio","1","3","","","6125","4-Port PoE Switch (100Mbps)","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6126","4-Port PoE Switch (1Gbps)","50","1","+PoEGB",,"0","0","0","1",,
"1459","HD-286","303","0","Recording","DropImage","1","1","","","6117","AVM Lite Software (7-Days Rolling Recording)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6118","AVM Software (4-IP Licenses)","200","1","+AVM4","assets/images/Products/AVM/Video_DVD_250x250.jpg","0","0","0","1",,
,,,,,,,,,,"6119","MicroNVR (1TB) + 4 Licenses","1199","2","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6120","MicroNVR (2TB) + 4 Licenses","1299","3","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6121","MicroNVR (4TB) + 4 Licenses","1399","4","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6122","MicroNVR Platinum (4TB) + 4 Licenses","1799","6","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1464","HD-446","304","0","Cable Lengths","Radio","1","2","","","6137","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6138","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1462","HD-446","304","0","Cameras","DropImage","1","0","","","6128","4 x HDB-5417 2K IR Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6129","4 x HD-4417 2K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6130","4 x HD-8417 2K Turret Cameras","0","2","-TH","assets/images/Products/Cameras/HD-8x17/HD-8x17_1.jpg","0","0","0","1",,
"1465","HD-446","304","0","PoE Switch","Radio","1","3","","","6139","4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6140","4-Port PoE Switch (1Gbps)","50","1","+PoEGB",,"0","0","0","1",,
"1463","HD-446","304","0","Recording","DropImage","1","1","","","6131","AVM Lite Software (7-Days Rolling Recording)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6132","AVM Software (4-IP Licenses)","200","1","+AVM4","assets/images/Products/AVM/Video_DVD_250x250.jpg","0","0","0","1",,
,,,,,,,,,,"6133","MicroNVR (1TB) + 4 Licenses","1199","2","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6134","MicroNVR (2TB) + 4 Licenses","1299","3","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6135","MicroNVR (4TB) + 4 Licenses","1399","4","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6136","MicroNVR Platinum (4TB) + 4 Licenses","1799","5","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1472","HD-486","305","0","Cable Lengths","Radio","1","2","","","6164","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6165","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1470","HD-486","305","0","Cameras","DropImage","1","0","","","6155","4 x HDB-5817 4K IR Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6156","4 x HD-4817 4K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6157","4 x HD-8817 4K Turret Cameras","0","2","-TH","assets/images/Products/Cameras/HD-8x17/HD-8x17_1.jpg","0","0","0","1",,
"1473","HD-486","305","0","PoE Switch","Radio","1","3","","","6166","4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6167","4-Port PoE Switch (1Gbps)","50","1","+PoEGB",,"0","0","0","1",,
"1471","HD-486","305","0","Recording","DropImage","1","1","","","6158","AVM Lite Software (7-Days Rolling Recording)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6159","AVM Software (4-IP Licenses)","200","1","+AVM4","assets/images/Products/AVM/Video_DVD_250x250.jpg","0","0","0","1",,
,,,,,,,,,,"6160","MicroNVR (1TB) + 4 Licenses","1199","2","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6161","MicroNVR (2TB) + 4 Licenses","1299","3","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6162","MicroNVR (4TB) + 4 Licenses","1399","4","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6163","MicroNVR Platinum (4TB) + 4 Licenses","1799","5","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1524","HD-846","306","0","Cable Lengths","Radio","1","2","","","6507","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6508","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1522","HD-846","306","0","Cameras","DropImage","1","0","","","6490","8 x HDB-5417 2K HD IR Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6491","8 x HD-4417 2K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6492","2 x HD-4417 Domes + 6 x HD-5417 Bullets","0","8","-IH2BH6","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6493","2 x HD-4417 Domes + 6 x HD-8417 Turrets","0","7","-IH2TH6","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6494","4 x HD-4417 Domes + 4 x HD-5417 Bullets","0","6","-IH4BH4","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6495","4 x HD-4417 Domes + 4 x HD-8417 Turrets","0","5","-IH4TH4","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6496","6 x HD-4417 Domes + 2 x HDB-5417 Bullets","0","4","-IH6BH2","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6497","6 x HD-4417 Domes + 2 x HD-8417 Turrets","0","3","-IH6TH2","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6498","8 x HD-8417 2K Turret Cameras","0","2","-LH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1525","HD-846","306","0","PoE Switch","Radio","1","3","","","6509","2 x 4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6510","2 x 4-Port PoE Switch (1Gbps)","100","1","+PoEGB",,"0","0","0","1",,
"1523","HD-846","306","0","Recording","DropImage","1","1","","","6499","AVM Software (8-IP Licenses)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6500","MicroNVR (1TB)","1199","1","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6501","MicroNVR (2TB)","1299","2","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6502","MicroNVR (4TB)","1399","3","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6503","Rack Mount PlatinumNVR (16TB)","2399","6","+Platinum16TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6504","Rack Mount PlatinumNVR (24TB)","2799","7","+Platinum24TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6505","Platinum NVR (4TB)","1799","4","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6506","Rack Mount PlatinumNVR (8TB)","1999","5","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1528","HD-886","307","0","Cable Lengths","Radio","1","2","","","6531","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6532","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1526","HD-886","307","0","Cameras","DropImage","1","0","","","6514","8 x HDB-5817 4K HD IR Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6515","8 x HD-4817 4K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6516","2 x HD-4817 Domes + 6 x HD-5817 Bullets","0","8","-IH2BH6","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6517","2 x HD-4817 Domes + 6 x HD-8817 Turrets","0","7","-IH2TH6","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6518","4 x HD-4817 Domes + 4 x HD-5817 Bullets","0","6","-IH4BH4","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6519","4 x HD-4817 Domes + 4 x HD-8817 Turrets","0","5","-IH4TH4","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6520","6 x HD-4817 Domes + 2 x HDB-5817 Bullets","0","4","-IH6BH2","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6521","6 x HD-4817 Domes + 2 x HD-8817 Turrets","0","3","-IH6TH2","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6522","8 x HD-8817 4K Turret Cameras","0","2","-LH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1529","HD-886","307","0","PoE Switch","Radio","1","3","","","6533","2 x 4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6534","2 x 4-Port PoE Switch (1Gbps)","100","1","+PoEGB",,"0","0","0","1",,
"1527","HD-886","307","0","Recording","DropImage","1","1","","","6523","AVM Software (8-IP Licenses)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6524","MicroNVR (1TB)","1199","1","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6525","MicroNVR (2TB)","1299","2","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6526","MicroNVR (4TB)","1399","3","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6527","Rack Mount PlatinumNVR (16TB)","2399","6","+Platinum16TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6528","Rack Mount PlatinumNVR (24TB)","2799","7","+Platinum24TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6529","Platinum NVR Rackmount (8TB)","1999","4","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6530","Rack Mount PlatinumNVR (8TB)","1999","5","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1508","HD-1246","308","0","Cable Lengths","Radio","1","2","","","6409","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6410","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1506","HD-1246","308","0","Cameras","DropImage","1","0","","","6388","12 x HD-5417 HD 2K Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6389","12 x HD-4417 2K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6390","10 x HD-4417 Domes + 2 x HD-5417 Bullets","0","8","-IH10BH2","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6391","10 x HD-4417 Domes + 2 x HD-8417 Turrets","0","3","-IH10TH2","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6392","2 x HD-4417 Domes + 10 x HD-5417 Bullets","0","12","-IH2BH10","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6393","2 x HD-4417 Domes + 10 x HD-8417 Turrets","0","7","-IH2TH10","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6394","4 x HD-4417 Domes + 8 x HD-5417 Bullets","0","11","-IH4BH8","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6395","4 x HD-4417 Domes + 8 x HD-8417 Turrets","0","6","-IH4TH8","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6396","6 x HD-4417 Domes + 6 x HD-5417 Bullets","0","10","-IH6BH6","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6397","6 x HD-4417 Domes + 6 x HD-8417 Turrets","0","5","-IH6TH6","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6398","8 x HD-4417 Domes + 4 x HD-5417 Bullets","0","9","-IH8BH4","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6399","8 x HD-4417 Domes + 4 x HD-8417 Turrets","0","4","-IH8TH4","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6400","12 x HD-8417 2K Turret Cameras","0","2","-LH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1509","HD-1246","308","0","PoE Switch","Radio","1","3","","","6411","3 x 4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6412","3 x 4-Port PoE Switch (1Gbps)","150","1","+PoEGB",,"0","0","0","1",,
"1507","HD-1246","308","0","Recording","DropImage","1","1","","","6401","AVM Software (12-IP Licenses)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
